Provider Id,Provider Name
360141,NORTHSIDE MEDICAL CENTER
360143,MARYMOUNT HOSPITAL
360144,SOUTH POINTE HOSPITAL
360145,EMH REGIONAL MEDICAL CENTER
360147,MARIETTA MEMORIAL HOSPITAL
360148,POMERENE HOSPITAL
360150,SUMMA WESTERN RESERVE HOSPITAL
360151,AFFINITY MEDICAL CENTER
360152,DOCTORS HOSPITAL
360153,BELMONT COMMUNITY HOSPITAL
360155,SOUTHWEST GENERAL HEALTH CENTER
360156,MEMORIAL HOSPITAL
360159,ADENA REGIONAL MEDICAL CENTER
360161,ST JOSEPH HEALTH CENTER
360163,CHRIST HOSPITAL
360170,BERGER HOSPITAL
360172,MERCY REGIONAL MEDICAL CENTER
360174,UPPER VALLEY MEDICAL CENTER
360175,CLINTON MEMORIAL HOSPITAL
360179,BETHESDA NORTH HOSPITAL
360180,CLEVELAND CLINIC
360185,SALEM COMMUNITY HOSPITAL
360189,MADISON COUNTY HOSPITAL INC
360192,UH GEAUGA MEDICAL CENTER
360195,SUMMA WADSWORTH-RITTMAN HOSPITAL
360197,MARY RUTAN HOSPITAL
360203,SOUTHEASTERN OHIO REGIONAL MEDICAL CENTER
360210,GRADY MEMORIAL HOSPITAL
360211,TRINITY MEDICAL CTR EAST&TRINITY MEDICAL CTR WEST
360212,LAKEWOOD HOSPITAL
360218,LICKING MEMORIAL HOSPITAL
360230,HILLCREST HOSPITAL
360234,MERCY FRANCISCAN HOSPITAL - MT AIRY
360236,MERCY HOSPITAL CLERMONT
360239,KETTERING MEDICAL CENTER - SYCAMORE
360247,"WOODS AT PARKSIDE,THE"
360259,BAY PARK COMMUNITY HOSPITAL
360262,MERCY ST ANNE HOSPITAL
360263,INSTITUTE FOR ORTHOPEDIC SURGERY
360266,MOUNT CARMEL NEW ALBANY SURGICAL HOSPITAL
360269,BUTLER COUNTY MEDICAL CENTER
360270,MERCY HOSPITAL OF DEFIANCE
360274,MEDICAL CENTER AT ELIZABETH PLACE
360276,ST ELIZABETH BOARDMAN HEALTH CENTER
360347,MEDICAL CENTER OF NEWARK LLC
360348,DUBLIN METHODIST HOSPITAL
360351,CRYSTAL CLINIC ORTHOPAEDIC CENTER
360352,SURGICAL HOSPITAL AT SOUTHWOODS
360354,WEST CHESTER MEDICAL CENTER
360355,"OHIO VALLEY MEDICAL CENTER, LLC"
360356,"PHYSICIAN'S CHOICE HOSPITAL - FREMONT, LLC"
360359,UNIVERSITY HOSPITALS AHUJA MEDICAL CENTER
370001,HILLCREST MEDICAL CENTER
370002,WOODWARD REGIONAL HOSPITAL
370004,INTEGRIS BAPTIST REG HEALTH CENTER
370006,PONCA CITY MEDICAL CENTER
370007,NEWMAN MEMORIAL HOSPITAL
370008,NORMAN REGIONAL HEALTH SYSTEM
370011,MERCY HOSPITAL EL RENO
370013,"MERCY HEALTH CENTER, INC"
370014,MEDICAL CENTER OF SOUTHEASTERN OKLAHOMA
370015,INTEGRIS MAYES COUNTY MEDICAL CENTER
370016,INTEGRIS BASS BAPTIST HEALTH CENTER
370018,JANE PHILLIPS MEDICAL CENTER
370019,GREAT PLAINS REGIONAL MEDICAL CENTER
370020,VALLEY VIEW REGIONAL HOSPITAL
370022,JACKSON COUNTY MEMORIAL HOSPITAL
370023,"DUNCAN REGIONAL HOSPITAL, INC"
370025,MUSKOGEE REGIONAL MEDICAL CENTER
370026,ST MARY'S REGIONAL MEDICAL CENTER
370028,INTEGRIS BAPTIST MEDICAL CENTER
370029,INTEGRIS CLINTON REGIONAL HOSPITAL
370030,INTEGRIS BLACKWELL REGIONAL HOSPITAL
370032,DEACONESS HOSPITAL
370034,MCALESTER REGIONAL HEALTH CENTER
370036,HARMON MEMORIAL HOSPITAL
370037,ST ANTHONY HOSPITAL
370039,CLAREMORE REGIONAL HOSPITAL
370040,EASTERN OKLAHOMA MEDICAL CENTER
370041,BRISTOW MEDICAL CENTER
370047,MERCY MEMORIAL HEALTH CENTER
370048,MCCURTAIN MEMORIAL HOSPITAL
370049,STILLWATER MEDICAL CENTER
370051,MEMORIAL HOSPITAL & PHYSICIAN GROUP
370054,GRADY MEMORIAL HOSPITAL
370056,COMANCHE COUNTY MEMORIAL HOSPITAL
370057,OKMULGEE MEMORIAL HOSPITAL
370065,CRAIG GENERAL HOSPITAL
370072,LATIMER COUNTY GENERAL HOSPITAL
370078,OKLAHOMA STATE UNIVERSITY MEDICAL CENTER
370080,SHARE MEMORIAL HOSPITAL
370083,PUSHMATAHA CTY-TN OF ANTLERS HOSP AUTH
370089,TAHLEQUAH CITY HOSPITAL
370091,"SAINT FRANCIS HOSPITAL, INC"
370093,O U MEDICAL CENTER
370094,MIDWEST REGIONAL MEDICAL CENTER
370097,SOUTHWESTERN MEDICAL CENTER
370099,CUSHING REGIONAL HOSPITAL
370100,CHOCTAW MEMORIAL HOSPITAL
370103,"SAYRE MEMORIAL HOSPITAL, INC"
370106,INTEGRIS SOUTHWEST MEDICAL CENTER
370112,SEQUOYAH MEMORIAL HOSPITAL
370113,INTEGRIS GROVE HOSPITAL
370114,"ST JOHN MEDICAL CENTER, INC"
370138,MEMORIAL HOSPITAL OF TEXAS COUNTY
370139,PERRY MEMORIAL HOSPITAL
370149,UNITY HEALTH CENTER
370153,ELKVIEW GENERAL HOSPITAL
370156,PAULS VALLEY GENERAL HOSPITAL
370158,PURCELL MUNICIPAL HOSPITAL
370166,WAGONER COMMUNITY HOSPITAL
370171,W W HASTINGS INDIAN HOSPITAL
370172,CHOCTAW NATION HEALTHCARE
370173,CLAREMORE INDIAN HOSPITAL
370178,MEMORIAL HOSPITAL OF STILWELL
370180,CHICKASAW NATION MEDICAL CENTER
370183,HENRYETTA MEDICAL CENTER
370192,NORTHWEST SURGICAL HOSPITAL
370201,SURGICAL HOSPITAL OF OKLAHOMA
370202,SOUTHCREST HOSPITAL
370203,COMMUNITY HOSPITAL
370206,OKLAHOMA SPINE HOSPITAL
370210,"OKLAHOMA SURGICAL HOSPITAL, LLC"
370211,INTEGRIS CANADIAN VALLEY  HOSPITAL
370212,OKLAHOMA CENTER FOR ORTHOPAEDIC & MULTI-SP
370215,OKLAHOMA HEART HOSPITAL
370216,TULSA SPINE & SPECIALTY HOSPITAL
370218,SAINT FRANCIS HOSPITAL SOUTH
370220,ORTHOPEDIC HOSPITAL
370222,"MCBRIDE CLINIC ORTHOPEDIC HOSPITAL,  L L C"
370225,SUMMIT MEDICAL CENTER
370227,ST JOHN OWASSO
370228,"BAILEY MEDICAL CENTER, L L C"
370229,INTEGRIS SEMINOLE MEDICAL CENTER
370232,MUSKOGEE COMMUNITY HOSPITAL
370234,OKLAHOMA HEART HOSPITAL SOUTH
370235,ST JOHN BROKEN ARROW
380001,MID-COLUMBIA MEDICAL CENTER
380002,THREE RIVERS COMMUNITY HOSPITAL
380004,PROVIDENCE ST VINCENT MEDICAL CENTER
380005,ASHLAND COMMUNITY HOSPITAL
380007,LEGACY EMANUEL MEDICAL CENTER
380009,OHSU HOSPITAL AND CLINICS
380014,GOOD SAMARITAN REGIONAL MEDICAL CENTER
380017,LEGACY GOOD SAMARITAN MEDICAL CENTER
380018,ROGUE VALLEY MEDICAL CENTER
380020,MCKENZIE-WILLAMETTE MEDICAL CENTER
380021,TUALITY COMMUNITY HOSPITAL
380022,SAMARITAN ALBANY GENERAL HOSPITAL
380025,LEGACY MOUNT HOOD MEDICAL CENTER
380029,SILVERTON HOSPITAL
380033,SACRED HEART UNIVERSITY DISTRICT
380037,PROVIDENCE NEWBERG MEDICAL CENTER
380038,PROVIDENCE WILLAMETTE FALLS MEDICAL CENTER
380040,ST CHARLES MEDICAL CENTER - REDMOND
380047,ST CHARLES MEDICAL CENTER - BEND
380050,SKY LAKES MEDICAL CENTER
380051,SALEM HOSPITAL
380052,"ST ALPHONSUS MEDICAL CENTER - ONTARIO, INC"
380056,SANTIAM MEMORIAL HOSPITAL
380060,ADVENTIST MEDICAL CENTER
380061,PROVIDENCE PORTLAND MEDICAL CENTER
380071,WILLAMETTE VALLEY MEDICAL CENTER
380075,PROVIDENCE MEDFORD MEDICAL CENTER
380082,PROVIDENCE MILWAUKIE HOSPITAL
380089,LEGACY MERIDIAN PARK MEDICAL CENTER
380090,BAY AREA HOSPITAL
380091,KAISER SUNNYSIDE MEDICAL CENTER
380102,SACRED HEART MEDICAL CENTER - RIVERBEND
390001,COMMUNITY MEDICAL CENTER
390002,UPMC MCKEESPORT
390003,BLOOMSBURG HOSPITAL
390004,HOLY SPIRIT HOSPITAL
390006,GEISINGER MEDICAL CENTER
390008,ELLWOOD CITY HOSPITAL
390009,SAINT VINCENT HEALTH CENTER
390012,LANSDALE HOSPITAL
390013,EVANGELICAL COMMUNITY HOSPITAL
390016,JAMESON MEMORIAL HOSPITAL
390019,PALMERTON HOSPITAL
390025,KENSINGTON HOSPITAL
390026,CHESTNUT HILL HOSPITAL
390027,TEMPLE UNIVERSITY HOSPITAL
390028,UPMC MERCY
390030,SCHUYLKILL MEDICAL CENTER - SOUTH JACKSON STREET
390031,SCHUYLKILL MEDICAL CENTER - EAST NORWEGIAN STREET
390032,ALLE KISKI MEDICAL CENTER
390035,ST LUKE'S QUAKERTOWN HOSPITAL
390036,HERITAGE VALLEY BEAVER
390037,HERITAGE VALLEY SEWICKLEY
390039,SOMERSET HOSPITAL
390041,UNIONTOWN HOSPITAL
390042,"WASHINGTON HOSPITAL, THE"
390043,SOLDIERS AND SAILORS MEMORIAL HOSPITAL
390044,READING HOSPITAL MEDICAL CENTER
390045,WILLIAMSPORT REGIONAL MEDICAL CENTER
390046,YORK HOSPITAL
390048,LEWISTOWN HOSPITAL
390049,ST LUKE'S HOSPITAL BETHLEHEM
390050,ALLEGHENY GENERAL HOSPITAL
390052,CLEARFIELD HOSPITAL
390056,J C BLAIR MEMORIAL HOSPITAL
390057,GRAND VIEW HOSPITAL
390058,CARLISLE REGIONAL MEDICAL CENTER
390061,LANCASTER REGIONAL MEDICAL CENTER
390062,NASON HOSPITAL
390063,UPMC HAMOT
390065,GETTYSBURG HOSPITAL
390066,GOOD SAMARITAN HOSPITAL
390067,PINNACLE HEALTH HOSPITALS
390068,HEART OF LANCASTER REGIONAL MEDICAL CENTER
390070,LOWER BUCKS HOSPITAL
390071,LOCK HAVEN HOSPITAL
390072,BERWICK HOSPITAL CENTER
390073,ALTOONA REGIONAL HEALTH SYSTEM
390076,BRANDYWINE HOSPITAL
390079,ROBERT PACKER HOSPITAL
390080,JEANES HOSPITAL
390081,DELAWARE COUNTY MEMORIAL HOSPITAL
390084,SUNBURY COMMUNITY HOSPITAL
390086,DUBOIS REGIONAL MEDICAL CENTER
390090,WESTERN PENNSYLVANIA HOSPITAL
390091,UPMC NORTHWEST
390093,CLARION HOSPITAL
390095,MARIAN COMMUNITY HOSPITAL
390096,ST JOSEPH MEDICAL CENTER
390097,HOLY REDEEMER HOSPITAL AND MEDICAL CENTER
390100,LANCASTER GENERAL HOSPITAL
390101,MEMORIAL HOSPITAL YORK
390102,UPMC ST MARGARET
390104,KANE COMMUNITY HOSPITAL
390107,UPMC PASSAVANT
390108,MONTGOMERY HOSPITAL
390110,CONEMAUGH VALLEY MEMORIAL HOSPITAL
390111,HOSPITAL OF UNIV OF PENNSYLVANIA
390112,WINDBER HOSPITAL
390113,MEADVILLE MEDICAL CENTER
390114,MAGEE WOMENS HOSPITAL OF UPMC HEALTH SYSTEM
390115,ARIA HEALTH
390116,MERCY SUBURBAN HOSPITAL
390117,UPMC BEDFORD
390118,BRADFORD REGIONAL MEDICAL CENTER
390119,MOSES TAYLOR HOSPITAL
390122,TITUSVILLE HOSPITAL
390123,POTTSTOWN MEMORIAL MEDICAL CENTER
390125,WAYNE MEMORIAL HOSPITAL
390127,PHOENIXVILLE HOSPITAL
390130,MINERS MEDICAL CENTER
390132,ST JOSEPH'S HOSPITAL
390133,LEHIGH VALLEY HOSPITAL
390137,WILKES-BARRE GENERAL HOSPITAL
390138,WAYNESBORO HOSPITAL
390139,MAIN LINE HOSPITAL BRYN MAWR CAMPUS
390142,ALBERT EINSTEIN MEDICAL CENTER
390145,EXCELA HEALTH WESTMORELAND REGIONAL HOSPITAL
390146,WARREN GENERAL HOSPITAL
390147,MONONGAHELA VALLEY HOSPITAL
390150,SOUTHWEST REGIONAL MEDICAL CENTER
390151,CHAMBERSBURG HOSPITAL
390153,MAIN LINE HOSPITAL PAOLI
390154,ELK REGIONAL HEALTH CENTER
390156,MERCY FITZGERALD HOSPITAL
390157,OHIO VALLEY GENERAL HOSPITAL
390160,CANONSBURG GENERAL HOSPITAL
390162,EASTON HOSPITAL
390163,ACMH HOSPITAL
390164,UPMC PRESBYTERIAN SHADYSIDE
390168,BUTLER MEMORIAL HOSPITAL
390173,INDIANA REGIONAL MEDICAL CENTER
390174,THOMAS JEFFERSON UNIVERSITY HOSPITAL
390178,UPMC HORIZON
390179,CHESTER COUNTY HOSPITAL
390180,CROZER CHESTER MEDICAL CENTER
390183,ST LUKE'S MINERS MEMORIAL HOSPITAL
390184,HIGHLANDS HOSPITAL
390185,HAZLETON GENERAL HOSPITAL
390189,SHAMOKIN AREA COMMUNITY HOSPITAL
390192,TYLER MEMORIAL HOSPITAL
390194,GNADEN HUETTEN MEMORIAL HOSPITAL
390195,MAIN LINE HOSPITAL LANKENAU
390197,SACRED HEART HOSPITAL
390198,MILLCREEK COMMUNITY HOSPITAL
390199,PUNXSUTAWNEY AREA HOSPITAL
390201,POCONO MEDICAL CENTER
390203,DOYLESTOWN HOSPITAL
390204,NAZARETH HOSPITAL
390211,SHARON REGIONAL HEALTH SYSTEM
390217,EXCELA HEALTH FRICK HOSPITAL
390219,EXCELA HEALTH LATROBE HOSPITAL
390220,JENNERSVILLE REGIONAL HOSPITAL
390222,RIDDLE MEMORIAL HOSPITAL
390223,PENN PRESBYTERIAN MEDICAL CENTER
390225,EPHRATA COMMUNITY HOSPITAL
390226,PENNSYLVANIA HOSP OF THE UNIV OF PA HEALTH SYS
390228,ST CLAIR MEMORIAL HOSPITAL
390231,ABINGTON MEMORIAL HOSPITAL
390233,HANOVER HOSPITAL
390236,"MEMORIAL HOSPITAL, INC  TOWANDA"
390237,REGIONAL HOSPITAL OF SCRANTON
390256,MILTON S HERSHEY MEDICAL CENTER
390258,ST MARY MEDICAL CENTER
390263,LEHIGH VALLEY HOSPITAL - MUHLENBERG
390265,JEFFERSON REGIONAL MEDICAL CENTER
390266,GROVE CITY MEDICAL CENTER
390267,WESTERN PENNSYLVANIA HOSP FORBES REGIONAL CAMPUS
390268,MOUNT NITTANY MEDICAL CENTER
390270,GEISINGER WYOMING VALLEY MEDICAL CENTER
390272,VALLEY FORGE MEDICAL CENTER AND HOSPITAL
390278,EAGLEVILLE HOSPITAL
390290,HAHNEMANN UNIVERSITY HOSPITAL
390304,ROXBOROUGH MEMORIAL HOSPITAL
390307,EDGEWOOD SURGICAL HOSPITAL
390312,CANCER TREATMENT CENTERS OF AMERICA
390313,SAINT CATHERINE MEDICAL CENTER FOUNTAIN SPRINGS
390314,COORDINATED HEALTH ORTHOPEDIC HOSPITAL
390316,SURGICAL INSTITUTE OF READING
390321,SURGICAL SPECIALTY CENTER AT COORDINATED HEALTH
390322,BUCKS COUNTY SPECIALTY HOSPITAL
390323,ADVANCED SURGICAL HOSPITAL
390325,OSS ORTHOPAEDIC HOSPITAL
410001,MEMORIAL HOSPITAL OF RHODE ISLAND
410004,ROGER WILLIAMS MEDICAL CENTER
410005,ST JOSEPH HEALTH SERVICES OF RI
410006,NEWPORT HOSPITAL
410007,RHODE ISLAND HOSPITAL
410008,SOUTH COUNTY HOSPITAL INC
410009,KENT COUNTY MEMORIAL HOSPITAL
410010,WOMEN AND INFANTS HOSPITAL OF RHODE ISLAND
410011,"LANDMARK MEDICAL CENTER,  INC"
410012,MIRIAM HOSPITAL
410013,WESTERLY HOSPITAL
420002,PIEDMONT MEDICAL CENTER
420004,MUSC MEDICAL CENTER
420005,MCLEOD MEDICAL CENTER - DILLON
420007,SPARTANBURG REGIONAL MEDICAL CENTER
420009,OCONEE MEDICAL CENTER
420010,CAROLINA PINES REGIONAL MEDICAL CENTER
420011,CANNON MEMORIAL HOSPITAL
420015,BAPTIST EASLEY HOSPITAL
420016,BARNWELL COUNTY HOSPITAL
420018,PALMETTO HEALTH RICHLAND
420019,CHESTER REGIONAL MEDICAL CENTER
420020,GEORGETOWN MEMORIAL HOSPITAL
420023,ST FRANCIS-DOWNTOWN
420026,SISTERS OF CHARITY PROVIDENCE HOSPITALS
420027,ANMED HEALTH
420030,COLLETON MEDICAL CENTER
420033,GREER MEMORIAL HOSPITAL
420036,SPRINGS MEMORIAL HOSPITAL
420037,HILLCREST MEMORIAL HOSPITAL
420038,LAURENS COUNTY HEALTHCARE SYSTEM
420039,WALLACE THOMSON HOSPITAL
420043,UPSTATE CAROLINA MEDICAL CENTER
420048,KERSHAW HEALTH
420049,CONWAY MEDICAL CENTER
420051,MCLEOD REGIONAL MEDICAL CENTER-PEE DEE
420053,NEWBERRY COUNTY MEMORIAL HOSPITAL
420054,MARLBORO PARK HOSPITAL
420055,MARION REGIONAL HOSPITAL
420056,BAMBERG COUNTY MEMORIAL HOSPITAL
420057,MCLEOD MEDICAL CENTER - DARLINGTON
420062,CHESTERFIELD GENERAL HOSPITAL
420064,LORIS COMMUNITY HOSPITAL
420065,BON SECOURS-ST FRANCIS XAVIER HOSPITAL
420066,LAKE CITY COMMUNITY HOSPITAL
420067,BEAUFORT COUNTY MEMORIAL HOSPITAL
420068,TRMC OF ORANGEBURG & CALHOUN
420069,CLARENDON MEMORIAL HOSPITAL
420070,TUOMEY HEALTHCARE SYSTEM
420071,SELF REGIONAL HEALTHCARE
420072,HAMPTON REGIONAL MEDICAL CENTER
420073,LEXINGTON MEDICAL CENTER
420078,GREENVILLE MEMORIAL HOSPITAL
420079,TRIDENT MEDICAL CENTER
420080,HILTON HEAD REGIONAL MEDICAL CENTER
420082,AIKEN REGIONAL MEDICAL CENTER
420083,MARY BLACK MEMORIAL HOSPITAL
420085,GRAND STRAND REG MED CENTER
420086,PALMETTO HEALTH BAPTIST
420087,ROPER HOSPITAL
420089,EAST COOPER MEDICAL CENTER
420091,CAROLINAS HOSPITAL SYSTEM
420098,WACCAMAW COMMUNITY HOSPITAL
420101,COASTAL CAROLINA HOSPITAL
420102,PATEWOOD MEMORIAL HOSPITAL
420103,VILLAGE HOSPITAL
420104,MOUNT PLEASANT HOSPITAL
430005,PRAIRIE LAKES HOSPITAL
430008,BROOKINGS HOSPITAL
430012,AVERA SACRED HEART HOSPITAL
430013,AVERA QUEEN OF PEACE
430014,AVERA ST LUKES
430015,ST MARYS HOSPITAL
430016,AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER
430027,SANFORD USD MEDICAL CENTER
430048,SPEARFISH REGIONAL HOSPITAL
430077,RAPID CITY REGIONAL HOSPITAL
430081,PHS INDIAN HOSPITAL AT PINE RIDGE
430084,PHS INDIAN HOSPITAL AT ROSEBUD
430089,SIOUXLAND SURGERY CENTER LP
430090,SIOUX FALLS SPECIALTY HOSPITAL
430091,BLACK HILLS SURGICAL HOSPITAL LLP
430092,DAKOTA PLAINS SURGICAL CENTER LLP
430095,AVERA HEART HOSPITAL OF SOUTH DAKOTA LLC
430096,LEWIS AND CLARK SPECIALTY HOSPITAL
440001,UNICOI COUNTY MEMORIAL HOSPITAL
440002,JACKSON-MADISON COUNTY GENERAL HOSPITAL
440003,SUMNER REGIONAL MEDICAL CENTER
440006,SKYLINE MEDICAL CENTER
440007,UNITED REGIONAL MEDICAL CENTER
440008,HENDERSON COUNTY COMMUNITY HOSPITAL
440009,CUMBERLAND MEDICAL CENTER
440010,WAYNE MEDICAL CENTER
440011,BLOUNT MEMORIAL HOSPITAL
440012,WELLMONT BRISTOL REGIONAL MEDICAL CENTER
440015,UNIVERSITY OF TN MEMORIAL HOSPITAL
440016,BAPTIST MEMORIAL HOSPITAL HUNTINGDON
440017,WELLMONT HOLSTON VALLEY MEDICAL CENTER
440018,SYCAMORE SHOALS HOSPITAL
440020,HILLSIDE HOSPITAL
440025,"LAUGHLIN MEMORIAL HOSPITAL, INC"
440029,WILLIAMSON MEDICAL CENTER
440030,MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION
440031,ROANE MEDICAL CENTER
440032,WELLMONT HAWKINS COUNTY MEMORIAL HOSPITAL
440033,TENNOVA HEALTHCARE-LAFOLLETT MEDICAL CENTER
440034,METHODIST MEDICAL CENTER OF OAK RIDGE
440035,GATEWAY MEDICAL CENTER
440039,VANDERBILT UNIVERSITY HOSPITAL
440040,PERRY COMMUNITY HOSPITAL
440046,HORIZON MEDICAL CENTER
440047,GIBSON GENERAL HOSPITAL
440048,BAPTIST MEMORIAL HOSPITAL
440049,METHODIST HEALTHCARE MEMPHIS HOSPITALS
440050,TAKOMA REGIONAL HOSPITAL
440051,MCNAIRY REGIONAL HOSPITAL
440053,MIDDLE TENNESSEE MEDICAL CENTER INC
440054,WOODS MEMORIAL HOSPITAL
440056,TENNOVA HEALTHCARE-JEFFERSON MEMORIAL HOSPITAL
440057,CLAIBORNE COUNTY HOSPITAL
440058,SOUTHERN TENNESSEE MEDICAL CENTER
440059,COOKEVILLE REGIONAL MEDICAL CENTER
440060,MILAN GENERAL HOSPITAL
440061,VOLUNTEER COMMUNITY HOSPITAL
440063,JOHNSON CITY MEDICAL CENTER
440064,GRANDVIEW MEDICAL CENTER
440065,NORTHCREST MEDICAL CENTER
440067,LAKEWAY REGIONAL HOSPITAL
440068,ATHENS REGIONAL MEDICAL CENTER
440070,DECATUR COUNTY GENERAL HOSPITAL
440072,DYERSBURG REGIONAL MEDICAL CENTER
440073,MAURY REGIONAL HOSPITAL
440081,LECONTE MEDICAL CENTER
440082,ST THOMAS HOSPITAL
440083,JAMESTOWN REGIONAL MEDICAL CENTER
440084,SWEETWATER HOSPITAL ASSOCIATION
440091,"MEMORIAL HEALTHCARE SYSTEM, INC"
440102,LINCOLN MEDICAL CENTER
440104,ERLANGER MEDICAL CENTER
440109,HARDIN MEDICAL CENTER
440110,FORT LOUDOUN MEDICAL CENTER
440111,METRO NASHVILLE GENERAL HOSPITAL
440115,HUMBOLDT GENERAL HOSPITAL INC
440120,TENNOVA HEALTHCARE
440125,FORT SANDERS REGIONAL MEDICAL CENTER
440130,BAPTIST MEMORIAL HOSPITAL UNION CITY
440131,BAPTIST MEMORIAL HOSPITAL TIPTON
440132,HENRY COUNTY MEDICAL CENTER
440133,BAPTIST HOSPITAL
440137,HERITAGE MEDICAL CENTER
440141,CUMBERLAND RIVER HOSPITAL
440144,HARTON REGIONAL MEDICAL CENTER
440148,STONES RIVER HOSPITAL AND DEKALB COMMUNITY HOSP
440150,SUMMIT MEDICAL CENTER
440151,RIVER PARK HOSPITAL
440152,REGIONAL MEDICAL CENTER AT MEMPHIS
440153,TENNOVA HEALTHCARE-NEWPORT MEDICAL CENTER
440156,PARKRIDGE MEDICAL CENTER
440159,DELTA MEDICAL CENTER
440161,CENTENNIAL MEDICAL CENTER
440168,METHODIST HEALTHCARE FAYETTE HOSPITAL
440173,PARKWEST MEDICAL CENTER
440174,HAYWOOD PARK COMMUNITY HOSPITAL
440175,CROCKETT HOSPITAL
440176,INDIAN PATH MEDICAL CENTER
440180,JELLICO COMMUNITY HOSPITAL
440181,BOLIVAR GENERAL HOSPITAL
440182,MCKENZIE REGIONAL HOSPITAL
440183,ST FRANCIS HOSPITAL
440184,FRANKLIN WOODS COMMUNITY HOSPITAL
440185,SKYRIDGE MEDICAL CENTER
440186,RIVERVIEW REGIONAL MEDICAL CENTER NORTH
440187,LIVINGSTON REGIONAL HOSPITAL
440189,REGIONAL HOSPITAL OF JACKSON
440192,WHITE COUNTY COMMUNITY HOSPITAL
440193,UNIVERSITY MEDICAL CENTER
440194,HENDERSONVILLE MEDICAL CENTER
440197,SOUTHERN HILLS MEDICAL CTR
440200,STONES RIVER HOSPITAL & DEKALB COMMUNITY HOSPITAL
440218,THE CENTER FOR SPINAL SURGERY
440227,STONECREST MEDICAL CENTER
440228,SAINT FRANCIS BARTLETT MEDICAL CENTER
450002,PROVIDENCE MEMORIAL HOSPITAL
450005,MEMORIAL HERMANN BAPTIST ORANGE HOSPITAL
450007,PETERSON REGIONAL MEDICAL CENTER
450010,UNITED REGIONAL HEALTH CARE SYSTEM
450011,ST JOSEPH REGIONAL HEALTH CENTER
450015,PARKLAND HEALTH AND HOSPITAL SYSTEM
450018,UNIVERSITY OF TEXAS MEDICAL BRANCH GAL
450021,BAYLOR UNIVERSITY MEDICAL CENTER
450023,CITIZENS MEDICAL CENTER
450024,UNIVERSITY MEDICAL CENTER OF EL PASO
450028,"VHS BROWNSVILLE HOSPITAL COMPANY, LLC"
450029,LAREDO MEDICAL CENTER
450032,GOOD SHEPHERD MEDICAL CENTER MARSHALL
450033,VHS HARLINGEN HOSPITAL COMPANY LLC
450034,CHRISTUS HOSPITAL
450035,ST JOSEPH MEDICAL CENTER
450037,GOOD SHEPHERD MEDICAL CENTER
450039,JPS HEALTH NETWORK
450040,COVENANT MEDICAL CENTER
450042,PROVIDENCE HEALTH CENTER
450044,UT SOUTHWESTERN UNIVERSITY HOSPITAL
450046,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI
450051,METHODIST DALLAS MEDICAL CENTER
450052,GOODALL WITCHER HOSPITAL
450054,SCOTT & WHITE MEMORIAL HOSPITAL
450055,ROLLING PLAINS MEMORIAL HOSPITAL
450056,SETON MEDICAL CENTER AUSTIN
450058,BAPTIST MEDICAL CENTER
450064,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL
450068,MEMORIAL HERMANN TEXAS MEDICAL CENTER
450072,BRAZOSPORT REGIONAL HEALTH SYSTEM
450073,COGDELL MEMORIAL HOSPITAL
450078,ANSON GENERAL HOSPITAL
450079,BAYLOR MEDICAL CENTER AT IRVING
450080,TITUS REGIONAL MEDICAL CENTER
450082,CHRISTUS SPOHN HOSPITAL BEEVILLE
450083,EAST TEXAS MEDICAL CENTER
450085,GRAHAM REGIONAL MEDICAL CENTER
450087,NORTH HILLS HOSPITAL
450090,NORTH TEXAS MEDICAL CENTER
450092,FORT DUNCAN MEDICAL CENTER
450097,BAYSHORE MEDICAL CENTER
450099,PAMPA REGIONAL MEDICAL CENTER
450101,HILLCREST BAPTIST MEDICAL CENTER
450102,MOTHER FRANCES HOSPITAL
450104,GUADALUPE REGIONAL MEDICAL CENTER
450107,LAS PALMAS MEDICAL CENTER
450108,CONNALLY MEMORIAL MEDICAL CENTER
450119,SOUTH TEXAS HEALTH SYSTEM
450123,RENAISSANCE HOSPITAL GROVES
450124,UNIVERSITY MEDICAL CENTER AT BRACKENRIDGE
450128,KNAPP MEDICAL CENTER
450130,NIX HEALTH CARE SYSTEM
450132,MEDICAL CENTER HOSPITAL
450133,MIDLAND MEMORIAL HOSPITAL
450135,TEXAS HEALTH HARRIS METHODIST FORT WORTH
450137,BAYLOR ALL SAINTS MEDICAL CENTER AT FW
450143,SETON SMITHVILLE REGIONAL HOSPITAL
450144,PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO
450147,DETAR HOSPITAL NAVARRO
450148,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE
450152,METROPLEX HOSPITAL
450154,VAL VERDE REGIONAL MEDICAL CENTER
450155,HEREFORD REGIONAL MEDICAL CENTER
450162,GRACE MEDICAL CENTER
450163,CHRISTUS SPOHN HOSPITAL KLEBERG
450165,SOUTH TEXAS REGIONAL MEDICAL CENTER
450176,MISSION REGIONAL MEDICAL CENTER
450177,UVALDE MEMORIAL HOSPITAL
450178,PECOS COUNTY MEMORIAL HOSPITAL
